french,wolof
J'y suis allé afin de prendre part à la grâce du saint qui est à Touba.,Dama fa dem ngir taasu ci barkeb ku sell ka ca Tuubaa.
Passe-moi mon boubou court.,Jottali ma sama forog.
"C'était un chasseur adroit, mais il ne voit plus bien.","Rëbb bu jub loxo la woon, waaye gisatul bu baax."
C'est la pommade que tu m'avais donnée qui l'a désenflé.,Diw ga nga ma meyoon a ko reesal.
C'est lui qui sert d'interprète à ceux qui ne parlent pas français.,Mooy lapto ñi déggul tubaab.
C'est une autre épouse que je veux !,Jeneen jabar laa bëgg !
Monter la peau d'un tambour est un art.,Foor ndënd dafa am yoon.
"Tu ne nourris, je me demande où passe ton argent.","Dundaloo, wodduloo, xamuma fu sa xaalis di jaar."
La queue du singe est longue mais sensible en tous ses points.,Geenu golo gudd na waaye foo ci laal mu yég ko.
Voilà Omar.,Omar a ngee.
L'oiseau est sur le Vitex.,Picc maa ngi ci kow lëng gi.
Il y avait un grand danger que la bombe explose.,Am na lu naroon a loru lu bari ci lu fètt bi di fàcc.
Son abandon du domicile conjugal m'a surpris.,Payam gi bett na ma.
Qu'il entre !,Na dugg ci biir su bëggée !
Je travaille encore à ce jour.,Ba tey maa ngi liggéey.
"Alors, quelle Afrique ?","Gan Afrig, boog ? Xam."
Je parle de ceux-là !,Yenn xar yooyuu laa wax !
Je veux mettre le riz en gerbes et le suspendre.,Dama bëgga cégg ceeb bi.
C'est à l'instant même où la vieille dame l'avala que la griffe du lion se mit en travers de sa gorge.,Ba ko soxna sa wonnee la wewu gaynde ga galanu ca put ga.
"Avec eux voyageaient leurs employés, Njong le chocra, Chindefondi l'interprète, Philippus le chef des porteurs.","Seeni surga daan naňu tukkeek ňoom. Ku ci mel ni Njoŋ, « sokaraa » ba, walla Sindefondi, làppto bi, walla Filipus njiitu yenukat ya."
Les braises du fourneau dorment sous la cendre.,Furno bi dafa gëmm.
Nous n'allions pas à l'école le jeudi.,Daawunu dem ekool alxames.
J'ai aperçu une jeune fille.,Séen naa as ndaw.
Je cours mieux que toi.,Maa la dàqa daw.
"Sur cette photo ci, j'y aperçois du beurre ; il s'agit d'un beurre qui semble être congelé et qu'on a posé sur une table. Il y a une chose de couleur blanche sur lequel est posé le beurre. Un couteau est posé dessus et le coupe.","Waaw ëe nataal bii nii maa ngi ciy seetlu bëer ; bëer bu xaw a'congelé' boo xamente ne dañ koo teg si benn taabal. Am lu nu lal lu weex daldi siy teg bëer bi, teg si paaka bi di ko dagg."
L'avion a considérablement raccourci le voyage à La Mecque.,Awyoŋ yi gàttal nañu bu baax aj gi.
Je ne veux pas assister à leur querelle.,Bëgguma fekke seen xuloo bi.
Le sol de la maison ne permet pas à l'eau de s'infiltrer.,Kër gi dafay taa.
"Quand il aura plu et que les feuilles auront poussé, il sera beau.","Bu tawee, ba xob yi sëq, dina rafet."
"Parfois, j'y pense.","Ñaare, sama xel dina ciy dem."
Essuie-lui la sueur !,Fompal ko ñaq wi !
Les vieux sont en train de se réchauffer au soleil.,Màgget ñaa ngay ceeñeerlu.
La mer s'étend à perte de vue devant nous.,Géej gaa ngi ne màww ci suñu kanam.
C'est ici que se trouvaient les fétiches ; on les a déplacés.,Fii la tuur yi nekkoon ; dañu leen toxal.
Je te mettais à l'épreuve pour voir si tu es mon ami.,Dama la doon seetlu ba xam ndax sama xarit nga.
C'est avec un pieu fourchu qu'on fait un support.,Jéñ wu am ay pàq yu bare mooy doon kenu.
"Mouille la farine, et attends que la pâte lève !","Tooyalal fëriñ bi, te xaar mu fokki !"
Qu'est-ce qui a enlevé la tache ?,Lu dindi gàkk-gàkk bi ?
"L'homme a dit que c'est celui-là, peut-être !","Góor gee ni kookule la, soo demee !"
Mets-moi un mouchoir de tête.,Musóor ma.
Ami est à l'endroit où on pile.,Amee nga ca wolandoo wa.
Cet autre qui n'était pas venu.,Keneen ki ñëwulwoon kookee.
Dégage !,Dandul fale !
"L'homme est là, il ne vint pas",Góor gaa ŋgi dikkul
Ils combattent la ségrégation raciale.,Boddekonte ci biir i xeet lañuy xeex.
On attache le prépuce à l'habit du circoncis jusqu'à la guérison.,Dañuy takk mbuñuka mi ci yére njulli bi ba mu wér.
La coiffe ne se trouve jamais sur la tête aux moments difficiles.,Mbaxana du fekke coono borom.
Celui qui attrape des serpents n'a cure des scorpions.,Kuy jàpp jaan faalewul jiit.
"De Victoria, les pistes le conduisent à travers le mont Cameroun vers les hauts plateaux où il doit prendre son poste, à Bamenda.","Yooni Wiktoryaa yaa nga jëm tundu Kamerun, ca dëkki tangori Bamendaa yu kowe ya mu waroon a doore liggéeyam."
Va dire à ta mère de me donner un bout de fil récupéré.,Demal ne sa yaay mu may ma ag tàlli.
Donne deux fois rien que là !,Joxeel foofu doŋŋ ñari yoon !
Ils sont divorcés.,Teqaloo nañu ngi.
"Ça, si tu le fais, ce sera pour mettre la zizanie entre tes épouses.","Loolu de, soo ko defee, féewale say jabar."
"Ils se sont réunis à leur place habituelle, et ont abordé plusieurs domaines.","Daje nañu ci seen bërëb boobu, waxtaan ci fànn yu bare."
"Si la fumée se dirige vers les abeilles, elles se disperseront.","Su saxar si jubloo ci yamb yi, dinañu sawale."
"C'est à l'Afrique que je veux revenir sans cesse, à ma mémoire d'enfant.","Li ma soxal, man mii, mooy bàyyi sama xel muy tambaalu ca jamono ja ma newee goneg Afrig."
Plus d'un avion arrive chaque semaine.,Lu ëpp benn roppalaan dina ñëw ayubes bu nekk.
Va te laver les pieds.,Demal raxas say tànk.
Esprit créatif., Xel muy nàcc.
Le prétendant n'y est pas roi.,Bumi bi du fi buur.
"Un jeune homme dans la force de l'âge, d'une beauté sans tache.","Xale bu góor bu tollu ci diggu dooleem, ànd ak taar bu mucc ayib."
Farcis-en la tomate jusqu'à ce qu'elle soit pleine !,Nokkas ko ci tamaate ji ba mu fees !
"Les aigreurs d'estomac dont il se plaint depuis ce matin, c'est la gourmandise qui les lui a values.","Xérñéññ gi muy jooytu ca suba ba tey, bëgg-lekk a ko ko yóbbe."
Je sens un début de paludisme.,Sama yaram waa ngiy neg-negi.
La nostalgie ne tue pas le mois.,Namm reytil weer.
La rentrée des classes arrive.,Ubbite lekkool yi jof na.
Un apprentissage qui n'a pas de motivation ne se passe pas comme il se devrait.,Njàng mu amul ag xiirte du deme ni mu ware.
Comment va la famille ?,Naka waa-kër gi ?
"Ceci est une théière. Une théière dans la quelle on met du thé ou du café. Si tu regardes bien, il a une capture. La théière comporte une couleur'orange' et'jaune', oui. On le gère. Si tu regardes bien aussi, sur lui il y a un chameau dessiné ainsi qu'un arbre. On les a dessinés avec une couleur noire.",Lii nag baraada la. Baraada bu nu def attaaya la walla bu mën def kafe. Boo xoolee mi ngi am njàpp. Baraada bi nag mu ngi yor wirgo wu'orange' ak lu'jaune' waaw. Ñuŋ ko yor. Boo xoole tamit am na gëléem buñ ci nataal ak ay garab. Ñu nataal leen ak wirgo Wu ñuul.
Vous êtes ex aequo.,Dangeen témboo.
Il a vu tous vos amis en question !,Gis na seeni xarit yooyu yépp !
Tu as fait ton devoir.,Sa jaan wàcc na.
Dakar est plus grand que Saint-Louis.,Ndakaaru moo ëpp Ndar.
Ton ami m'a l'air d'un fourbe.,Sa xarit bi dafa may niru meex-sedd-rey.
"Sur un de ces portraits, mon père et ma mère posent autour du roi Memfoï, de Banso.","Am na nataal bu ñu séq Memfoy, Buuru Bansoo."
C'est le lion qui a mangé entièrement celui-là,Gaynde gee lekk moomu mépp
"Il s'est courbé, tu l'as frappé dans le dos avec le coude.","Dafa sëgg, nga kuccal ko."
Le fait de se couvrir d'un pagne noué autour du cou n'est pas décent.,Lëkkaay bi jekkul.
"Il n'est pas prudent de marcher pieds nus ici, il y a beaucoup de clous.","Furóoñu fii wóorul, dafa bare ay pont."
La poule couve.,Ganaar ga ngiy bóof.
"Les plus petits étaient sous la surveillance des plus grands, jamais seuls, jamais livrés à eux-mêmes.",Ñi gën a féete xale dañuy topp ci seen ndigalu mag. Kenn du beru walla nekk ci lu la neex.
Il recherche son mouton.,Xaram lay wër.
Il prend le bateau de retour vers l'Afrique juste avant la déclaration de la guerre.,"Bi muy jël gaal di dellu Afrig ak bi xare biy kalaate, benn la."
S'exiler à la recherche d'un pays,Gàddaay baaxoo wërum réew
Tous le connaissent.,Ñépp xam nañu ko.
"Affronter les dangers sur la route du retour, risquer d'être capturés par les Allemands ou les Italiens, déportés.","Rax-ci-dolli, dellu Afrig naroon na koo jural fitna ju dul jeex. Te su loolu lépp weesoo, ñàkkul Almaŋ yi mbaa Italyeŋ teg ko loxo ci yoon wi, àddinaam doxe fa yàqu yaxeet."
"Nous, nous n'irons pas.","Ñun, duñu dem."
Pourquoi n'as-tu pas voulu t'intéresser à lui quand il s'adressait à toi ?,Lu-tax nga bañ koo xoromal bi muy wax ak yow ?
Le marché est le premier sujet de la causerie.,Marse bi mooy ponk bi jiitu ci waxtaan wi.
Cet enfant est trop mal élevé.,Gone gi dafa yaradiku lool waay.
"Quand tu tousses, tu dois te retourner.","Booy sëqat, danga wara ëlbatiku."
Il veut te faire les poches.,Dafa la bëgga tafu.
"Dès que le griot fit « dong ! dong ! » sur le tambour d'aisselle, le vieux singe ouvrit d'un coup le van qui recouvrait l'écuelle.","Naka la géwél ba ni ndoŋ ! ndoŋ ! tama ja, màggetum golo ga ni kulbét mberu ma uboon këll ga."
C'est un tout jeune enfant ; il a seule-ment de la prestance.,Xale bu tuuti la ; dafa am-jëmm doŋŋ.
Il a enroulé sur lui la corde avec laquelle il va l'attacher.,Mu ngi laxasoo buum gi mu koy yeewe.
Omar a fait quelque chose de scandaleux.,Omar def na lu juunuunu.
"Il a mal aux yeux, c'est pour cela qu'il ne veut pas les ouvrir.","Bët yeey metti, moo tax nanguwula xippi."
"Si tu dois le faire, que ce soit de plein gré.","Soo koy def, na doon ci sag coobare."
où femmes et hommes même couchés,jigeen ňaak góor ňa donte dañu tëdd
Elle a eu un garçon.,Doom ju góor la am.
Oriente le chevet vers la fenêtre !,Féetaleel boppu-lal bi ci palanteer bi !
"Il n'y a pas de mangues, j'ai fini par acheter des bananes.","Màngo amul, banaana laa mujje jénd."
Tout lutteur qui l'affronte en voit les conséquences.,Mbër mu ko sànjaafu gis ko.
Tu n'achèterais pas de lait caillé ?,Doo sipp soow ?
Toi tu connais personne,Yaw xamuloo kenn
Ce sont les boisseliers qui taillaient les pirogues.,Seeñ yee daan yett gaal.
Qui méprise ses origines diminue sa personnalité.,Ku xeeb juddoom wàññi darajaam.
Vos signes astrologiques ne sont pas compatibles.,Seeni buruj ànduñu.
J'ai une écharde dans le doigt.,Dama sonku ci baaraam.
Il n'y a que des daurades grises au marché aujourd'hui.,Bànd rekk a am marse tey.
C'était comme s'il n'avait jamais quitté l'Afrique.,Mu ngi meloon ni masul a jóge Afrig. Li ma ko tax a wax moo doon na mu ñàkke woon soppiy jëfinam.
Avez-vous commencé à récolter les arachides ?,Tàmbali ngeen déqi gerte ?
Le pignon d'Inde est une plante médicinale.,Tabanaane garab guy faj la.
N'assois pas l'enfant sur le sol cimenté !,Bul toogal xale bi ci dër bi !
Omar est une de mes relations ; je peux lui demander une faveur.,Omar sama am-ji-jàmm la ; mën naa koo ñaan njekk.
Donnes le livre à ce fils bien élevé !,Joxal téere bi doomu nit ku yaru kooku !
Nous ne nous sommes pas revus depuis les noces.,Nu ngi gëje ca takk ga.
Une paire de chaussures.,Benn peeru dàll.
C'est vous-mêmes !,Yéen ñile la !
Range les affaires !,Deñcal yëf yi !
Je reconnais une vache d'Europe !,Xammee naa nagu Tugël !
Tu m'as collé.,Jam nga ma.
"Quand il a fini de prier, il récite son chapelet.","Bu jullee ba-noppi, dafay wérd."
Paix seulement.,Jaam rek.
Bientôt le troisième binage sera terminé.,Léegi ballarñi bi jeex.
Ils placèrent le pays sous la tutelle de l'Angleterre.,Ñu teg réew mi ci kilifteefu Angalteer.
L'oiseau a emporté le piège.,Picc mi yóbbaale na njarweñ gi.
C'est une poudre qui tue les cafards.,Sunguf suy rey mbóot la.
Tu me garderas à manger pour midi.,Nanga ma tibbal añ.
"Les gens de cette famille, on les accuse d'être des anthropophages.","Waa kër googu, dañu leen di tooñ."
Qui a dirigé la prière du vendredi aujourd'hui ?,Ku jiite jumaa ji tey ?
J'ai vu l'autre.,Gis na keneen ki woon.
Vends-moi une grosse cola amère !,Jaay ma benn pitikolaa bu dijj !
Ramène-le à la maison.,Delloo ko ca kër ga.
Prends ça !,Jél ko !
C'est dans cette clairière qu'on a organisé les jeux de lutte.,Ndengleer gii lañu tëgge làmb ji.
Bienvenue,Merhbe
Je les rejoindrai.,Dinaa leen dab.
Ta mère promet de revenir si tu vas jusqu'au bout.,Sa yay nee soo yeggee dana dellusi.
On doit réajuster les prix.,War nañu seetaat njég yi.
"La gazelle ne saute pas, le petit passe à travers.","Kéwël du tëb, doom ja bëtt."
"Sur la photo que vous m'avez envoyée, j'ai vu qu'il s'agissait de gendarmes. Des gendarmes qui portent, cependant, des... des boucliers. Des verres conçus pour les protéger. Ils sont faces au peuple s'échangeant contre eux des cailloux et des pierres.","Nataal bi ngeen ma yonnee, gis naa ni ay takk-der la. Takk der yoo xamantane bii nag, jël nañ loo xamantane bii mooy ay,... Ay baar. Ay verre yoo xam ne dañ kaa defar pour ñu leen di baare, ñu jàkkarlook askan wi di sànnanteek ñoom ay xeer ak ay doj."
J'ai planté des eucalyptus chez moi.,Jëmbët naa ay xottu-butéel sama kër.
Il y a des animaux qui n'aiment pas la lumière.,Am na rab yu bëggul leer.
Omar s'est enrôlé.,Omar bindu na.
Mais à quoi bon rêver ?,Waaye lu fi waral i gént ?
Il a un hématome à l'oeil.,Bëtam baa ngi deretal.
C'est parce que tu as de l'argent que tu veux vivre ainsi dans le faste ?,Am xaalis moo tax nga bëgga dëkke ndaataatallax ?
Ëllëg toi seul en tireras profit à l'avenir.,Yow rekk yaa ciy jariñu.
Courte-queue se rembourse avec Courte-queue.,"Gàtt-geen, Gàtt-geen a koy fey."
Est-ce que cette paille tressée peut suffire à couvrir la chambre ?,Ndax dénd wii mën naa xadd néeg bi ?
"Aux murs, là où la lumière se reflétait, les margouillats lançaient leurs petits cris chaque fois qu'ils avalaient une proie.","Sindax yaa nga ni noŋŋ ci kow miir yi, saa yu ňu wannee gunóor daldi sab."
Il a pris mon pain de force.,Dafa siif sama mburu.
"Mon père et ma mère ont juste le temps de rassembler leurs affaires, vêtements, sacs de vivres et de médicaments.","Baay ak sama yaay daldi gaawtu roñ seeni yéreek lépp lañu waroon a rawale, abal leen."
La fête de la Tabaski approche.,Julli gi dégmal na.
"Aujourd'hui, il y a beaucoup de vent.","Tey, ngelaw li dafa bare."
"Ici, c'est l'extérieur.","Fii, biti bi la."
Tu me fais des grimaces maintenant ?,Danga may ŋeleju léegi ?
C'est à l'intérieur qu'est entré l'homme.,Ci biir la góor gi dugg.
"Si tu ne tiens pas bien ton sac, on l'arrache.","Soo téyewul sa saak bu baax, ñu fëkk ko."
Ce sont les sauterelles qui ont mangé les feuilles des arbres.,Soccet yee lekk xobi garab yi.
Le salaire que j'ai maintenant est bien plus élevé.,Pey gi may am léegi moo ëpp fuuf.
Il a tué un boeuf pour la commémoration de la naissance du Prophète Mohamed cette année.,Nag la rey ci gàmmug ren gi.
"Je m'en repens, je ne recommencerai pas.","Tuub naa ko, dootuma ko def."
Quel moutons est égaré ?,Man xar moo réer ?
"Cette époque-là, j'étais à mon apogée.","Booba, maa ngi tollu woon ci sama diggi ndënd."
C'est parce que je te considère comme un père.,"Dama la teg baay, moo tax."
"Je ne peux pas dire ni même penser : admirable, immense, puissance.","Kàddu yu deme ni « yéeme », « yaatu » walla « kàttan », mënu ñoo génne sama gémmiñ. Xajuñu sax ci sama biir bopp."
Il y a un passage à gué qu'ils empruntent.,Dafa am paas bu ñuy jaar.
Bonne après-midi,Jamm nga yendoo
On lui a donné une chambre vide.,Xottu néeg lañu ko jox.
Est-ce que tu as mis du sel ?,Ndax def nga xorom ?
On a enlevé l'ovaire.,Dañu dindi mbuusu-jiwu mi.
C'est un bûcheron.,Aw lawbe la.
Le riz n'est pas cuit uniformément.,Ceeb bi dafa cooke.
La barque du fou n'arrête pas de voguer.,Gaalu dof du teer.
La maison est dans un calme total ; où sont les enfants ?,Kër gaa ngi ne selew ; ana xale yi ?
Il est très mal élevé.,Dafa buccatiku.
"C'est l'homme, certainement, qui a dit qu'il est là !","Góor gee ni, soo demee, mi ŋgi fi !"
On les avait opprimés mais de tout temps ils se sont rebiffés.,"Dañu leen nootoon, waaye dañu mës di fippu."
Celui-ci est à moi mais j'ignore d'où provient cet autre-là près de toi.,"Mii maa ka moom, waaye moomule deey, xawma fu mu bokk."
Ne nous amène pas un cinglé !,Bu nu indil ku wayadi !
Je t'annonce que je pars à La Mecque.,Maa ngi lay tàggu ; damay dem Màkka.
L'homme craint d'avoir interrompu son jeûne par inadvertance.,Góor gi ragal na juubuwoon.
"Au milieu de la plaine, à une distance suffisante pour que nous ne puissions plus voir notre case, il y avait des châteaux.","Biñ yeggee ci diggu joor gi, sori lool sunu kër, lañ gis i tabax yu mag a mag."
On dit que le Moringa oleifera fait déserter une maison.,Nee nañu nebedaay dafay gental kër.
Attrape-le par la queue !,Jàppal ci geen gi. !
"Quand il est à Dakar, il mendie.","Bu nekkee Ndakaaru, dafay yalwaan."
C'est sur cet argent que je compte.,Ci xaalis boobu laa yaakaar.
"À Banso, à Bamenda, dans les montagnes du Cameroun, mon père était sous le charme de la douceur et de l'humour des Africains.","Muy Bansoo di Bamendaa, ca tundi Kamerun ya, neex deret ak am xoroom la Baay daan seetlu ci nit ñi."
Tu vises jusqu'à ce que ça soit dans ta trajectoire de tir et tu le laisses.,"Dangay diir ba mu jubu la, nga soga wacc."
Sur la photo que vous m'avez envoyée j'y ai vu une vieille construction. Des arbres ont poussées à l'intérieur de la construction. La construction est vraiment très vieille.,"Nataal bii ngeen ma yónnee gis naa ci biir nataal bi tabax bu màggat lool, am garab gu sax ca biir tabax ba. Tabax bi nag bu màggat a màggat la."
Saupoudres-le de sucre maintenant.,Suy ci suukar léegi.
